Watershed_ID;Source;Name;Official_ID;Centroid_Lat_deg_N;Centroid_Lon_deg_E;Drainage_Area_km2;Drainage_Area_GSIM_km2;Flag_GSIM_boundaries;Flag_Artificial_Boundaries;Elevation_m;Slope_deg;Gravelius;Perimeter;Flag_Shape_Extraction;Aspect_deg;Flag_Terrain_Extraction;Land_Use_Forest_frac;Land_Use_Grass_frac;Land_Use_Wetland_frac;Land_Use_Water_frac;Land_Use_Urban_frac;Land_Use_Shrubs_frac;Land_Use_Crops_frac;Land_Use_Snow_Ice_frac;Flag_Land_Use_Extraction;Permeability_logk_m2;Porosity_frac;Flag_Subsoil_Extraction
13073;USGS;BROWNS C NR DOUGLAS CITY CA;11525900;40.65014495;-122.9853039;188.2912;NaN;0;0;1075.1;17.966;1.4872;72.888;1;92.9752;1;0.6906;0.016;0;0;0.0235;0.2699;0;0;1;-15.6983052027428;0.086864404940694;1
13074;USGS;TRINITY R NR DOUGLAS CITY CA;11526000;40.6673669;-122.9936377;2626.2349;NaN;0;0;1320.9;16.4775;1.6719;296.482;1;185.5163;1;0.6839;0.0352;0.0027;0.0252;0.0285;0.2213;0;0.0033;1;-14.1482728002944;0.073521394609059;1
13075;USGS;NF TRINITY R A HELENA CA;11526500;40.7818089;-123.1283653;391.0863;NaN;0;0;1343.8;22.6617;1.317;93.639;1;215.4163;1;0.6951;0.0166;0;0.0008;0.0055;0.2739;0;0.0081;1;-14.1264002342224;0.048740000139922;1
13076;USGS;NEW R A DENNY CA;11527400;40.9456916;-123.3830998;448.0657;NaN;0;0;1244.9;21.4948;1.3467;102.277;1;263.9091;1;0.7835;0.007;0;0;0.0047;0.2046;0;0;1;-15.4962134960391;0.095370050282466;1
13077;USGS;SF TRINITY R A FOREST GLEN CA;11528100;40.3748675;-123.3275275;538.7148;NaN;0;0;1273.4;14.12;1.4589;121.124;1;330.2765;1;0.729;0.0133;0;0.0002;0.0378;0.2197;0;0;1;-15.3585044981098;0.094472139035939;1
13078;USGS;SF TRINITY R NR HYAMPOM CA;11528200;40.608197;-123.451147;885.7715;NaN;0;0;1203;14.3041;1.604;172.065;1;23.4631;1;0.7372;0.012;0;0.0018;0.0387;0.2103;0;0;1;-15.3819140860446;0.085478488233225;1
13079;USGS;HAYFORK C NR HAYFORK CA;11528400;40.5193119;-123.0858592;224.5509;NaN;0;0;1232.5;13.2558;1.68;90.592;1;310.0103;1;0.6086;0.0117;0;0;0.0415;0.3373;0.0008;0;1;-15.7553634379562;0.087024219566151;1
13080;USGS;BIG C NR HAYFORK CA;11528440;40.5529221;-123.1436387;70.1883;NaN;0;0;1215.7;16.8518;1.5139;45.785;1;171.1689;1;0.8095;0.0342;0;0;0.0325;0.1238;0;0;1;-16.2527472527473;0.128241756050796;1
13081;USGS;HAYFORK C NR HYAMPOM CA;11528500;40.62597465;-123.434758;979.0106;NaN;0;0;1090.1;13.9664;1.541;173.683;1;248.8655;1;0.6673;0.0227;0.0001;0.0004;0.0408;0.2678;0.0009;0;1;-15.6969316288958;0.107033830168302;1
13082;USGS;SF TRINITY R BL HYAMPOM CA;11528700;40.6498627;-123.4942046;1978.7411;NaN;0;0;1134.1;14.0683;1.4603;233.895;1;47.833;1;0.7005;0.0184;0;0.0012;0.0395;0.2398;0.0004;0;1;-15.5129601673494;0.096773686877123;1
13083;USGS;SF TRINITY R NR SALYER CA;11529000;40.841525;-123.5678243;2325.7978;NaN;0;0;1102.2;14.507;1.6184;280.974;1;63.9388;1;0.72;0.0185;0;0.0018;0.0368;0.2225;0.0004;0;1;-15.5606536451838;0.099236410573279;1
13084;USGS;WILLOW C NR WILLOW C CA;11529800;40.9470768;-123.660887;105.93;NaN;0;0;922.1;18.0127;1.3286;48.954;1;101.8079;1;0.8924;0.0038;0.0003;0.0003;0.0195;0.0837;0;0;1;-15.5707143851689;0.09314285528713;1
13085;USGS;SUPPLY C A HOOPA CA;11530020;41.05151855;-123.6808905;40.9216;NaN;0;0;785.2;18.5933;1.3369;30.821;1;71.0397;1;0.8408;0.0068;0;0;0.0166;0.1358;0;0;1;-15.3654547257857;0.067999998480082;1
13086;USGS;BLUE C NR KLAMATH CA;11530300;41.44984419;-123.895625;310.797;NaN;0;0;866.6;19.1338;1.4726;93.147;1;251.892;1;0.9263;0.0017;0.0001;0.0002;0.0168;0.0549;0;0;1;-15.3674021164576;0.076029410179449;1
13087;USGS;MF SMITH R A GASQUET CA;11531000;41.8473352;-123.967575;339.2868;NaN;0;0;793.7;19.6515;1.3879;91.49;1;305.7106;1;0.862;0.0023;0;0.0001;0.0445;0.091;0;0;1;-14.6762864712367;0.080984339776388;1
13088;USGS;SF SMITH R NR CRESCENT CITY CA;11532000;41.7915024;-124.026187;753.6828;NaN;0;0;846.5;19.133;1.3558;133.285;1;315.4808;1;0.8939;0.0021;0;0.0003;0.0311;0.0725;0;0;1;-15.2543700603935;0.078211380857823;1
13089;USGS;SMITH R NR CRESCENT CITY CA;11532500;41.7915026;-124.0761887;1590.2448;NaN;0;0;778.3;18.1657;1.5345;219.188;1;290.2139;1;0.7942;0.0067;0.0001;0.0006;0.031;0.1673;0;0;1;-14.7744723400548;0.069160268006528;1
13090;USGS;MILL C NR CRESCENT CITY;11532620;41.742059;-124.1028553;74.0733;NaN;0;0;328.3;13.7543;1.2338;38.024;1;318.2533;1;0.8498;0.0091;0.0006;0;0.069;0.0715;0;0;1;-14.9297028720969;0.16643564202039;1
13091;USGS;ROWDY C A SMITH R CA;11532700;41.92150126;-124.1470273;86.2462;NaN;0;0;369;15.1175;1.3771;45.996;1;276.4899;1;0.7967;0.0194;0.0041;0;0.0498;0.1265;0.0034;0;1;-14.9513042781664;0.152695650251015;1
13092;USGS;Allagash River near Allagash, Maine;01011000;47.0697222;-69.0794444;3827.9834;3151.613;1;0;364.5;3.6713;1.6362;328.43;1;186.9862;1;0.7857;0.014;0.0648;0.0401;0.0007;0.0946;0.0001;0;1;-14.9274016053396;0.167689954797335;1
13093;USGS;Pearce Brook at Route 1 at Houlton, Maine;01018009;46.11527778;-67.84027778;20.6939;NaN;0;1;133.3;1.9438;NaN;NaN;0;292.2811;1;1;0;0;0;0;0;0;0;1;NaN;NaN;0
13094;USGS;Libby Brook near Northfield, Maine;01021470;44.8008333;-67.725;20.1759;NaN;0;1;55.7;1.341;NaN;NaN;0;28.9831;1;0.6842;0;0.3158;0;0;0;0;0;1;NaN;NaN;0
13095;USGS;TAYLOR BROOK AT THE GREAT HEATH (SW SITE 3);01022250;44.7143833;-67.8544;18.2852;NaN;0;1;52.8;0.6868;NaN;NaN;0;108.8412;1;0.6429;0;0.3571;0;0;0;0;0;1;NaN;NaN;0
13096;USGS;Otter Creek near Bar Harbor, Maine;01022840;44.33277778;-68.2066667;3.4965;NaN;0;1;74.6;7.7015;NaN;NaN;0;125.6735;1;0;0;0;0;0;1;0;0;1;NaN;NaN;0
13097;USGS;COLD BROOK NEAR NORTH BELGRADE, ME;01049218;44.54406389;-69.78433889;2.2015;NaN;0;1;104;2.4855;NaN;NaN;0;135.2573;1;1;0;0;0;0;0;0;0;1;NaN;NaN;0
13098;USGS;HATCHERY BROOK AT NORTH BELGRADE, ME;01049221;44.5190722;-69.7832167;22.8695;NaN;0;1;95.7;2.1052;NaN;NaN;0;193.6826;1;1;0;0;0;0;0;0;0;1;NaN;NaN;0
13099;USGS;North Branch Tanning Brook near Manchester, Maine;01049300;44.34981667;-69.8514083;2.4087;NaN;0;1;74.7;2.7394;NaN;NaN;0;96.72;1;0.5385;0;0;0;0;0;0.4615;0;1;NaN;NaN;0
13100;USGS;Townsend Brook near Auburn, Maine;01056480;44.16648889;-70.2371694;4.8692;NaN;0;1;104.5;2.6046;NaN;NaN;0;141.8184;1;0;0;0;0;0.25;0;0.75;0;1;NaN;NaN;0
13101;USGS;Stony Brook at East Sebago, Maine;01063310;43.85555556;-70.6397222;2.0979;NaN;0;1;106.4;2.8895;NaN;NaN;0;54.6956;1;0.7857;0;0;0.1429;0.0714;0;0;0;1;NaN;NaN;0
13102;USGS;SANDY BROOK BELOW LANDFILL NEAR SACO, ME;01067853;43.52561389;-70.4786917;3.6778;NaN;0;1;35.9;1.1032;NaN;NaN;0;127.9466;1;0.6842;0;0.2105;0;0;0.1053;0;0;1;NaN;NaN;0
13103;USGS;MOHAWK BROOK NEAR CENTER STRAFFORD, NH;01072850;43.2631369;-71.09673079;19.0104;NaN;0;1;116.7;2.815;NaN;NaN;0;96.7201;1;1;0;0;0;0;0;0;0;1;NaN;NaN;0
13104;USGS;DUDLEY BROOK NEAR EXETER, NH;01073600;42.99314276;-71.02172508;12.8722;NaN;0;1;39.6;1.5447;NaN;NaN;0;84.7394;1;0;0;0;0;1;0;0;0;1;NaN;NaN;0
13105;USGS;GATES BROOK NEAR WEST BOYLSTON, MA;01095434;42.36453675;-71.775349;8.1066;NaN;0;1;145.3;2.5071;NaN;NaN;0;38.1408;1;1;0;0;0;0;0;0;0;1;NaN;NaN;0
13106;USGS;PEGAN BROOK AT NATICK, MA;01098360;42.28537419;-71.3572812;1.3986;NaN;0;1;51.1;1.0478;NaN;NaN;0;297.283;1;0;0;0;0;1;0;0;0;1;NaN;NaN;0
13107;USGS;HAGER POND OUTLET AT MARLBOROUGH, MA;01098710;42.35176088;-71.48589668;4.662;NaN;0;1;85.7;2.3795;NaN;NaN;0;346.6399;1;0.15;0;0;0;0.05;0;0.8;0;1;NaN;NaN;0
13108;USGS;SHAWSHEEN RIVER AT HANSCOM FIELD NEAR BEDFORD, MA;01100568;42.46703909;-71.2722795;5.5166;NaN;0;1;44.3;1.4365;NaN;NaN;0;321.7369;1;0.2;0;0;0;0.8;0;0;0;1;NaN;NaN;0
13109;USGS;NORTH RIVER BELOW HOWLEY STREET AT PEABODY, MA;01102065;42.52420278;-70.9176667;27.7127;NaN;0;1;18.6;1.5415;NaN;NaN;0;18.4049;1;0;0;0;0;1;0;0;0;1;NaN;NaN;0
13110;USGS;CAMBRIDGE RES., UNNAMED TRIB 2, NR LEXINGTON, MA;01104415;42.43592855;-71.2600567;1.0619;NaN;0;1;64.2;2.5407;NaN;NaN;0;245.1321;1;0;0;0;0;1;0;0;0;1;NaN;NaN;0
13111;USGS;CAMBRIDGE RES., UNNAMED TRIB 3, NR LEXINGTON, MA;01104420;42.4198177;-71.2575565;1.8907;NaN;0;1;69.7;2.837;NaN;NaN;0;103.1688;1;0;0;0;0;1;0;0;0;1;NaN;NaN;0
13112;USGS;STONY BROOK UNNAMED TRIB 2 NR WESTON STATION;01104453;42.37138889;-71.27527778;5.7756;NaN;0;1;49.1;3.2093;NaN;NaN;0;39.6152;1;0.5;0;0;0;0.1429;0;0.3571;0;1;NaN;NaN;0
13113;USGS;STONY BROOK, UNNAMED TRIBUTARY 1, NEAR WALTHAM, MA;01104455;42.37259606;-71.27033448;1.2432;NaN;0;1;42.2;2.7292;NaN;NaN;0;230.5917;1;0;0;0;0;1;0;0;0;1;NaN;NaN;0
13114;USGS;WHITMANS POND COMBINED BY-PASS & FISH LADDER FLOW;011056081;42.21305556;-70.92638889;32.3747;NaN;0;1;26.6;1.4159;NaN;NaN;0;340.4982;1;0;0;0;0;1;0;0;0;1;NaN;NaN;0
13115;USGS;WEIR RIVER AT LEAVITT STREET AT HINGHAM, MA;01105638;42.2348226;-70.8719892;36.5187;NaN;0;1;21.8;1.3788;NaN;NaN;0;322.9058;1;0;0;0;0;1;0;0;0;1;NaN;NaN;0
13116;USGS;EEL RIVER AT RUSSELL MILL RD NEAR PLYMOUTH, MA;011058756;41.91760386;-70.62642257;14.7888;NaN;0;1;33;1.6525;NaN;NaN;0;6.4263;1;0.5263;0;0;0;0.4737;0;0;0;1;NaN;NaN;0
13117;USGS;QUASHNET RIVER AT WAQUOIT VILLAGE, MA;011058837;41.59233175;-70.50780579;6.6821;NaN;0;1;12.9;0.8837;NaN;NaN;0;151.1179;1;0;0.1579;0;0;0.8421;0;0;0;1;NaN;NaN;0
13118;USGS;BACKUS RIVER, AT RT. 28, NEAR E. FALMOUTH, MA;0110588374;41.57816467;-70.5633623;4.7397;NaN;0;1;8.3;1.0328;NaN;NaN;0;170.6555;1;0.3158;0;0.2105;0;0.4737;0;0;0;1;NaN;NaN;0
13119;USGS;COONAMESSETT R AT SANDWICH RD NR E. FALMOUTH, MA;01105883757;41.5987197;-70.5716959;4.662;NaN;0;1;15.8;1.1764;NaN;NaN;0;166.9813;1;1;0;0;0;0;0;0;0;1;NaN;NaN;0
13120;USGS;RED BROOK BELOW RT 25 NEAR WAREHAM, MA;01105885;41.7756603;-70.63031;23.6724;NaN;0;1;15.2;1.0162;NaN;NaN;0;191.3448;1;0.1538;0;0;0.8462;0;0;0;0;1;NaN;NaN;0
13121;USGS;ADAMSVILLE BROOK AT ADAMSVILLE, RI;01106000;41.5584366;-71.12921047;20.7457;NaN;0;1;5.1;1.4709;NaN;NaN;0;162.1475;1;0.4737;0;0;0;0;0;0.5263;0;1;NaN;NaN;0
13122;USGS;KETTLE BROOK AT ROCKLAND ST NEAR AUBURN MA;01109439;42.21537147;-71.8386828;47.1375;NaN;0;1;183.2;3.0551;NaN;NaN;0;67.1585;1;0;0;0;0;1;0;0;0;1;NaN;NaN;0
13123;USGS;PETERS RIVER RT 114 BRIDGE AT WOONSOCKET, RI;01112382;42.01537595;-71.49283879;32.6337;NaN;0;1;74.6;2.2225;NaN;NaN;0;227.6123;1;0.3571;0;0;0;0.6429;0;0;0;1;NaN;NaN;0
13124;USGS;CATAMINT BROOK AT CUMBERLAND, RI;01113695;41.98509878;-71.41366908;9.1944;NaN;0;1;72.4;2.4917;NaN;NaN;0;75.2204;1;0;0;0;1;0;0;0;0;1;NaN;NaN;0
13125;USGS;RUSH BROOK NEAR ELMDALE RD NEAR NORTH SCITUATE, RI;01115114;41.83759929;-71.6120089;12.1729;NaN;0;1;118.2;2.1215;NaN;NaN;0;55.7408;1;0;0;0;0;1;0;0;0;1;NaN;NaN;0
13126;USGS;MOSWANSICUT STREAM NR NORTH SCITUATE, RI;01115170;41.84093269;-71.584508;8.4174;NaN;0;1;107.7;1.795;NaN;NaN;0;223.0944;1;0.8333;0;0;0;0.1667;0;0;0;1;NaN;NaN;0
13127;USGS;QUONAPAUG BK AT RT 116 NR NORTH SCITUATE, RI;01115183;41.79759966;-71.5847857;5.0764;NaN;0;1;92.7;2.5168;NaN;NaN;0;219.5905;1;0.8947;0;0;0;0;0.1053;0;0;1;NaN;NaN;0
13128;USGS;HEMLOCK BROOK AT KING ROAD NR FOSTER, RI;01115265;41.7906548;-71.6986785;22.5846;NaN;0;1;152.5;2.4111;NaN;NaN;0;22.5215;1;0.3889;0;0;0;0.6111;0;0;0;1;NaN;NaN;0
13129;USGS;WESTCONNAUG STREAM AT PLAINFIELD PIKE, RI;01115276;41.7853772;-71.6672885;13.4161;NaN;0;1;127.6;2.6043;NaN;NaN;0;29.4501;1;1;0;0;0;0;0;0;0;1;NaN;NaN;0
13130;USGS;MEADOW BROOK NEAR CAROLINA, RI;01117600;41.4664889;-71.69006567;14.3226;NaN;0;1;41.5;1.6378;NaN;NaN;0;183.3718;1;1;0;0;0;0;0;0;0;1;NaN;NaN;0
13131;USGS;SHUNOCK RIVER NEAR NORTH STONINGTON, CT;01118400;41.4100993;-71.8447922;44.5476;NaN;0;1;41.2;2.4047;NaN;NaN;0;129.9204;1;0.6842;0;0;0;0.3158;0;0;0;1;NaN;NaN;0
13132;USGS;WHITFORD BROOK BL WILLIAMS BROOK NR OLD MYSTIC, CT;01118668;41.408432;-71.9631292;31.0797;NaN;0;1;55.3;2.638;NaN;NaN;0;118.1926;1;0.5;0;0.5;0;0;0;0;0;1;NaN;NaN;0
13133;USGS;ASH BK NR N COVENTRY, CT.;01119600;41.77982098;-72.3989718;7.226;NaN;0;1;175.8;3.6635;NaN;NaN;0;175.9512;1;0.9474;0;0;0;0;0;0.0526;0;1;NaN;NaN;0
13134;USGS;SAFFORD BK NR WOODSTOCK VALLEY, CT.;01120500;41.92648615;-72.0570197;10.7484;NaN;0;1;200.4;3.4622;NaN;NaN;0;214.7468;1;1;0;0;0;0;0;0;0;1;NaN;NaN;0
13135;USGS;BROWNS BROOK NEAR WEBSTER, MA;01124750;42.05676329;-71.8303488;1.2691;NaN;0;1;214.5;4.1885;NaN;NaN;0;197.4499;1;0.8421;0;0.1579;0;0;0;0;0;1;NaN;NaN;0
13136;USGS;MASHAMOQUET BK AT ABINGTON CT;01125600;41.8742644;-72.00924119;28.7487;NaN;0;1;186.8;3.3212;NaN;NaN;0;67.2095;1;0.2857;0;0.7143;0;0;0;0;0;1;NaN;NaN;0
13137;USGS;BUCKS HORN BROOK AT GREENE, RI;01126200;41.6931549;-71.7434021;14.2967;NaN;0;1;148.2;2.1776;NaN;NaN;0;233.2688;1;0;0;0;0;0.1667;0;0.8333;0;1;NaN;NaN;0
13138;USGS;Jordan Brk blw Waterford Pky South nr Waterford;011277696;41.36416667;-72.1486111;7.2001;NaN;0;1;39.5;2.5972;NaN;NaN;0;154.5723;1;0;0;0;0;1;0;0;0;1;NaN;NaN;0
13139;USGS;Oil Mill Brook at Gurley Rd nr East Lyme, CT;011277914;41.3733333;-72.19138889;14.6852;NaN;0;1;40.9;3.6197;NaN;NaN;0;200.7034;1;1;0;0;0;0;0;0;0;1;NaN;NaN;0
13140;USGS;Stony Brook at Rt 1 near Flanders, CT;011277916;41.35944444;-72.17527778;4.8174;NaN;0;1;25.9;2.457;NaN;NaN;0;224.8985;1;0;0;0.3158;0;0.6842;0;0;0;1;NaN;NaN;0
13141;USGS;POPE BROOK (SITE W-3) NEAR NORTH DANVILLE, VT;01135150;44.47616707;-72.1245431;8.4174;NaN;0;1;387.9;4.679;NaN;NaN;0;91.3944;1;1;0;0;0;0;0;0;0;1;NaN;NaN;0
13142;USGS;PIKE HILL BROOK @ PIKE HILL ROAD, NR BRADFORD, VT;01139838;44.05339875;-72.25287248;9.4275;NaN;0;1;332.2;5.9629;NaN;NaN;0;42.3067;1;1;0;0;0;0;0;0;0;1;NaN;NaN;0
13143;USGS;BIG BROOK (LAKE MOREY TRIBUTARY #4) NR FAIRLEE, VT;01140580;43.9347899;-72.1420345;3.6778;NaN;0;1;176;6.8531;NaN;NaN;0;146.0502;1;0.7368;0;0;0;0.2632;0;0;0;1;NaN;NaN;0
13144;USGS;BEAVER BROOK AT WILMINGTON, VT;01167800;42.86063678;-72.8512085;16.524;NaN;0;1;544.6;6.6387;NaN;NaN;0;244.6484;1;1;0;0;0;0;0;0;0;1;NaN;NaN;0
13145;USGS;COLD RIVER AT FLORIDA, MA;01168250;42.66644444;-73.0303611;16.7571;NaN;0;1;560.8;7.3044;NaN;NaN;0;79.1656;1;1;0;0;0;0;0;0;0;1;NaN;NaN;0
13146;USGS;SYKES BROOK AT KNIGHTVILLE, MA;01180000;42.290922;-72.8703749;4.4807;NaN;0;1;240.6;9.2326;NaN;NaN;0;109.4321;1;0.4;0.05;0.05;0.5;0;0;0;0;1;NaN;NaN;0
13147;USGS;WALKER BROOK NEAR BECKET CENTER, MA;01180800;42.26369948;-73.0462138;7.6145;NaN;0;1;431.8;4.839;NaN;NaN;0;15.9538;1;0.5;0;0.35;0;0.15;0;0;0;1;NaN;NaN;0
13148;USGS;GRAPE BK AT THOMPSONVILLE, CT.;01183950;42.0081516;-72.5928665;6.5267;NaN;0;1;30.1;1.172;NaN;NaN;0;261.8862;1;1;0;0;0;0;0;0;0;1;NaN;NaN;0
13149;USGS;KETTLE BK AT WINDSOR LOCKS, CT.;01184250;41.9417637;-72.6331458;4.2217;NaN;0;1;33.5;1.2941;NaN;NaN;0;92.5671;1;1;0;0;0;0;0;0;0;1;NaN;NaN;0
13150;USGS;CLEAR BK NR COLLINSVILLE, CT.;01187850;41.79565344;-72.95121449;1.5281;NaN;0;1;205.1;8.0459;NaN;NaN;0;11.0251;1;0;0;0;1;0;0;0;0;1;NaN;NaN;0
13151;USGS;HOP BK AT WEST SIMSBURY, CT.;01189180;41.87454187;-72.8612106;3.5742;NaN;0;1;118.5;4.4746;NaN;NaN;0;74.62;1;0;0;0;0;0.8;0;0.2;0;1;NaN;NaN;0
13152;USGS;STRATTON BK NR SIMSBURY, CT.;01189200;41.87009778;-72.8242647;13.2866;NaN;0;1;84.5;2.0183;NaN;NaN;0;77.0903;1;0;0;0;0;1;0;0;0;1;NaN;NaN;0
13153;USGS;MILL BK AT NEWINGTON, CT.;01190200;41.7045444;-72.7256507;6.8634;NaN;0;1;34;1.899;NaN;NaN;0;300.1008;1;0;1;0;0;0;0;0;0;1;NaN;NaN;0
13154;USGS;WASH BK AT BLOOMFIELD, CT.;01190600;41.8253769;-72.7392615;14.3485;NaN;0;1;45.6;1.6685;NaN;NaN;0;75.8043;1;1;0;0;0;0;0;0;0;1;NaN;NaN;0
13155;USGS;TUMBLEDOWN BK NR BLOOMFIELD, CT.;01190620;41.8173215;-72.749262;18.0521;NaN;0;1;53.6;1.8446;NaN;NaN;0;73.0734;1;0;0;0;0;1;0;0;0;1;NaN;NaN;0
13156;USGS;BEAMANS BK AT BLOOMFIELD, CT.;01190650;41.82398799;-72.7203719;11.8621;NaN;0;1;36.2;0.9886;NaN;NaN;0;215.9541;1;0.3;0;0;0;0.7;0;0;0;1;NaN;NaN;0
13157;USGS;SOUTH BRANCH SALMON BK AT BUCKINGHAM, CT.;01192600;41.71815496;-72.5398099;2.4346;NaN;0;1;90.7;3.2323;NaN;NaN;0;275.3622;1;0.95;0;0;0;0.05;0;0;0;1;NaN;NaN;0
13158;USGS;HEMLOCK VALLEY BK AT HADLYME, CT.;01193800;41.4284322;-72.422586;6.7857;NaN;0;1;45.5;4.3093;NaN;NaN;0;177.3266;1;0.7895;0;0;0;0.2105;0;0;0;1;NaN;NaN;0
13159;USGS;MUDDY RIVER NEAR EAST WALLINGFORD, CT;01196561;41.4356083;-72.7794917;22.999;NaN;0;1;88.9;2.9541;NaN;NaN;0;235.6915;1;0.6;0;0.4;0;0;0;0;0;1;NaN;NaN;0
13160;USGS;MARSH BROOK AT LENOX, MA;01197300;42.34980838;-73.2984405;5.4907;NaN;0;1;333.8;3.6517;NaN;NaN;0;196.3371;1;0.7368;0;0;0;0.2632;0;0;0;1;NaN;NaN;0
13161;USGS;STILL R AT SEEGAR ST AT DANBURY, CT;01201420;41.38231705;-73.4740118;34.7057;NaN;0;1;170.4;4.4978;NaN;NaN;0;25.4516;1;0.35;0;0;0;0.65;0;0;0;1;NaN;NaN;0
13162;USGS;ROOSTER RIVER AT FAIRFIELD, CT;01208873;41.1798189;-73.21900219;27.4537;NaN;0;1;23.2;1.2889;NaN;NaN;0;123.719;1;0;0;0;0;1;0;0;0;1;NaN;NaN;0
13163;USGS;ALLEY CREEK NEAR OAKLAND GARDENS NY;01302050;40.7558333;-73.7458333;1.7612;NaN;0;1;24.2;3.2023;NaN;NaN;0;325.6125;1;0;0;0;0;1;0;0;0;1;-14;0.150000005960464;1
13164;USGS;GABBLERS CREEK AT LITTLE NECK NY;01302125;40.77316667;-73.7443333;1.3468;NaN;0;1;17.8;2.7523;NaN;NaN;0;329.6526;1;0;0;0.75;0;0.25;0;0;0;1;NaN;NaN;0
13165;USGS;CONNETQUOT BROOK AT CENTRAL ISLIP NY;01306440;40.7925;-73.1655556;42.2166;NaN;0;1;25.6;0.7939;NaN;NaN;0;158.2906;1;0;0;0;0;1;0;0;0;1;NaN;NaN;0
13166;USGS;CHAMPLIN CREEK AT ISLIP NY;01307000;40.73694444;-73.2016667;13.4161;NaN;0;1;9.5;0.2318;NaN;NaN;0;172.8588;1;0;0;0;0;1;0;0;0;1;NaN;NaN;0
13167;USGS;PENATAQUIT CREEK AT BAY SHORE NY;01307500;40.72694444;-73.2441667;13.5974;NaN;0;1;7.6;0.3266;NaN;NaN;0;125.5629;1;0;0;0;0;1;0;0;0;1;NaN;NaN;0
13168;USGS;SANTAPOGUE CREEK AT LINDENHURST NY;01309000;40.69166667;-73.355;10.075;NaN;0;1;7;0.2574;NaN;NaN;0;136.9534;1;0;0;0;0;1;0;0;0;1;NaN;NaN;0
13169;USGS;SEAFORD CREEK AT MASSAPEQUA (SF8);01309680;40.66888889;-73.4819444;5.8274;NaN;0;1;6.6;0.2673;NaN;NaN;0;154.6732;1;0;0;0;0;1;0;0;0;1;NaN;NaN;0
13170;USGS;VALLEY STREAM AT VALLEY STREAM NY;01311500;40.6636111;-73.7044444;9.7642;NaN;0;1;6.3;0.2271;NaN;NaN;0;187.7975;1;0;0;0;0;1;0;0;0;1;NaN;NaN;0
13171;USGS;MOYER CREEK NEAR FRANKFORT NY;01342682;43.02694444;-75.1043056;47.1375;NaN;0;1;256.9;4.2488;NaN;NaN;0;30.0721;1;0.2857;0.3571;0;0;0;0.1429;0.2143;0;1;NaN;NaN;0
13172;USGS;SUGARLOAF BROOK SOUTH OF TANNERSVILLE NY;01349541;42.145;-74.1230556;2.9008;NaN;0;1;622.5;5.2597;NaN;NaN;0;24.58;1;0.85;0;0;0;0.15;0;0;0;1;NaN;NaN;0
13173;USGS;SILVER LAKE OUTLET AT HENSONVILLE NY;01349858;42.2953628;-74.2129194;17.2492;NaN;0;1;567.3;6.8683;NaN;NaN;0;227.7334;1;0.0714;0;0.0714;0;0.8571;0;0;0;1;NaN;NaN;0
13174;USGS;TOAD HOLLOW BROOK NEAR GRAND GORGE NY;01350032;42.33277778;-74.4936111;1.9684;NaN;0;1;581.1;8.6192;NaN;NaN;0;8.4491;1;0.7222;0;0;0;0;0;0.2778;0;1;NaN;NaN;0
13175;USGS;PATROON CR AT NORTHERN BLVD AT ALBANY NY;01359133;42.67138889;-73.7555556;33.9287;NaN;0;1;54.1;2.2155;NaN;NaN;0;117.2563;1;0;0;0;0;1;0;0;0;1;NaN;NaN;0
13176;USGS;PANTHER MTN TRIB TO ESOPUS CR NR OLIVEREA NY;01362192;42.0336111;-74.4205556;3.9886;NaN;0;1;663.4;11.9259;NaN;NaN;0;233.4837;1;1;0;0;0;0;0;0;0;1;NaN;NaN;0
13177;USGS;HOLLOW TREE BROOK AT LANESVILLE NY;01362342;42.1422222;-74.265;5.0505;NaN;0;1;592.8;17.0744;NaN;NaN;0;168.2332;1;1;0;0;0;0;0;0;0;1;NaN;NaN;0
13178;USGS;WARNER CREEK NEAR CHICHESTER NY;01362357;42.09938889;-74.2946111;23.1544;NaN;0;1;467.3;15.7468;NaN;NaN;0;200.114;1;1;0;0;0;0;0;0;0;1;NaN;NaN;0
13179;USGS;BEAVER KILL TRIBUTARY ABOVE LAKE HILL NY;01362465;42.08305556;-74.1830556;2.5382;NaN;0;1;436.8;7.1397;NaN;NaN;0;183.5852;1;1;0;0;0;0;0;0;0;1;NaN;NaN;0
13180;USGS;Franklin Pond Creek at Beaver Lake NJ;01367690;41.10527778;-74.5596111;14.8665;NaN;0;1;295.9;5.864;NaN;NaN;0;250.0422;1;0;0;0.8571;0;0.1429;0;0;0;1;NaN;NaN;0
13181;USGS;GREAT SPRING CREEK AT PLEASANT VALLEY NY;01372400;41.7561111;-73.8241667;40.1446;NaN;0;1;102.2;3.1879;NaN;NaN;0;170.3367;1;1;0;0;0;0;0;0;0;1;NaN;NaN;0
13182;USGS;SEELY BROOK NEAR CHESTER NY;01373600;41.3497222;-74.24027778;33.1517;NaN;0;1;171.7;4.4311;NaN;NaN;0;279.922;1;1;0;0;0;0;0;0;0;1;NaN;NaN;0
13183;USGS;Ringwood Creek near Wanaque NJ;01384500;41.1272222;-74.2658333;46.3606;NaN;0;1;175.7;6.1178;NaN;NaN;0;232.5468;1;0.6316;0;0;0;0.3684;0;0;0;1;NaN;NaN;0
